Id,Label,degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,clustering_coefficient,pagerank,betweenness_centrality,closeness_centrality,community,bridging_node
16153,codediverdev,0.00035205546227590315,0.00021664951524670963,0.00048746140930509667,0.00012187657794514566,1.0,9.662281511332262e-06,0.0,0.3669008587041374,891,1
16154,p-mcgowan,0.00021664951524670963,0.00016248713643503222,0.00027081189405838704,8.322935978073506e-05,0.7,9.648255158969377e-06,7.132483660997996e-09,0.34903075465417016,891,1
16155,nathanboktae,5.416237881167741e-05,0.00010832475762335481,0.0,1.7612605667598015e-05,1.0,1.2428852268620569e-05,0.0,0.0,1068,1
16156,tonydearaujo,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,0
16157,fbilbie,0.00029789308346422574,0.00021664951524670963,0.00037913665168174185,9.62703984563529e-05,1.0,1.109500639165739e-05,0.0,0.38810900082576383,401,1
16158,aaneto,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,1
16159,lelandshir,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,1.5748195521821775e-05,1.0,8.342889897585286e-06,0.0,0.3661911286639263,401,1
16160,ralazzoni,5.416237881167741e-05,0.00010832475762335481,0.0,7.049721049605628e-06,0.0,1.52933867352932e-05,0.0,0.0,669,1
16161,metapragma,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,4.655663549255118e-06,1.0,8.767053284356967e-06,0.0,0.3439660828748801,327,1
16162,ralfhandl,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.023906592581859e-06,0.0,8.636465207860271e-06,0.0,0.0,450,0
16163,sacopm,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,1068,0
16164,RachBLondon,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,7.148317280602034e-07,1.0,1.0975276717153122e-05,0.0,0.3472611464968153,401,1
16165,Gabba90,0.00016248713643503222,0.00032497427287006444,0.0,2.7535781853967382e-05,0.2,3.098391836240775e-05,0.0,0.0,669,1
16166,mansimarkaur,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.33445382275002455,539,1
16167,Stono,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16168,ghaneshmouthouvel,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,0
16169,tjx666,0.00013540594702919352,0.00027081189405838704,0.0,1.3249437766690498e-05,0.3,1.0572169893574332e-05,0.0,0.0,955,1
16170,xcryptobrox,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,954,0
16171,cricciardi,0.00027081189405838704,0.00021664951524670963,0.00032497427287006444,0.00022743130294876492,1.0,1.0757494002165972e-05,0.0,0.36981766876492295,782,1
16172,pogilvie,0.00032497427287006444,0.00032497427287006444,0.00032497427287006444,9.255512083701471e-05,1.0,1.0743880563125048e-05,0.0,0.37812794762248236,401,1
16173,chrisdopuch,5.416237881167741e-05,0.0,0.00010832475762335481,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16174,deepak1556,0.0005416237881167741,0.0005416237881167741,0.0005416237881167741,0.0003150691523858326,0.638095238095238,2.3721190571384064e-05,2.2905028578965805e-05,0.3724145468455422,891,1
16175,matiwinnetou,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,0
16176,mgol,0.0012998970914802578,0.0015165466067269674,0.0010832475762335481,0.0007720615455051903,0.5098039215686274,7.814590026645786e-05,0.0001244498428796534,0.41104979040381195,669,1
16177,mcollina,0.03840112657747928,0.03856361371391431,0.03823863944104425,0.1039365964735105,0.03243451696160425,0.004882480083423117,0.007370984889379475,0.5024884792626728,955,1
16178,MarshallOfSound,0.0013540594702919353,0.0010832475762335481,0.0016248713643503222,0.0012327907763502116,0.6934046345811051,4.496193222322358e-05,0.00014273855111262497,0.4423314078016486,401,1
16179,SudershanReddy,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.819888419842251e-05,0.0,9.180479350184932e-06,0.0,0.0,669,0
16180,jamesjer,8.124356821751611e-05,0.00016248713643503222,0.0,1.2025147873265473e-05,0.6666666666666666,2.599959498487193e-05,0.0,0.0,1068,1
16181,sigv,0.00029789308346422574,0.00027081189405838704,0.00032497427287006444,0.00022809541565383784,0.4,3.220903275108233e-05,0.00012788094964798062,0.36780182416752116,955,1
16182,genisgetman,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,1068,0
16183,WelaurS,8.124356821751611e-05,0.00016248713643503222,0.0,1.8679985556364657e-05,0.3333333333333333,1.5596543011279358e-05,0.0,0.0,669,1
16184,hiiwave,2.7081189405838704e-05,5.416237881167741e-05,0.0,3.4917476619413386e-06,0.0,8.60626916604069e-06,0.0,0.0,327,0
16185,saitolume,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,3.149639104364355e-05,0.6666666666666666,8.561862984078715e-06,2.831846849146835e-07,0.3563398692810458,401,1
16186,evanrittenhouse,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3483694540993662,327,0
16187,sapireli,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.31090481946947063,891,0
16188,clarenced,0.0005145425987109354,0.00043329903049341926,0.0005957861669284515,0.0002902709328499536,0.8181818181818182,1.4857935870286424e-05,5.472322929434968e-06,0.40233786935088706,401,1
16189,ctizen,8.124356821751611e-05,0.00016248713643503222,0.0,4.525167737929068e-05,1.0,1.5304132900229702e-05,0.0,0.0,1068,1
16190,jamesgarcia2020,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,1.7332805464164316e-05,1.0,8.678468556796209e-06,0.0,0.3556239726563519,401,0
16191,nicolabortignon,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.26933944555316247,1068,0
16192,krydos,0.001570708985538645,0.001191572333856903,0.0019498456372203867,0.0006093645784146938,0.6968253968253968,3.3819899606897353e-05,1.2361172747268542e-05,0.4428200129954516,401,1
16193,usebaz,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,3.5111176709045714e-08,0.0,8.604096859220012e-06,0.0,0.29698871312154096,1068,0
16194,abdulrashid9,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.570077133836138e-08,0.0,9.248975181689393e-06,0.0,0.0,1068,0
16195,Ayplow,0.00010832475762335481,0.00021664951524670963,0.0,5.322055812740451e-05,0.6666666666666666,9.612037661888608e-06,0.0,0.0,955,1
16196,DarylThayil,0.00024373070465254833,0.00021664951524670963,0.00027081189405838704,0.00014883808689506776,1.0,1.16984151675826e-05,0.0,0.3796974677549656,327,1
16197,ezequias,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.7990607451211536e-05,0.0,8.74241672847582e-06,0.0,0.0,327,0
16198,shriyaagg,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3132339085874486,669,0
16199,joanzz,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,7.540502885513945e-07,0.0,8.34007224692567e-06,0.0,0.32147742818057456,327,0
16200,nmhancock,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.3622293282732662e-05,0.0,8.452376440832e-06,0.0,0.0,401,0
16201,VerteDinde,0.0010290851974218708,0.0005957861669284515,0.00146238422791529,0.00035224287114040494,0.7724867724867724,1.6850657296003063e-05,4.391212537059823e-06,0.42540574282147314,891,1
16202,michkot,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.091041399072308e-05,0.0,8.452044922027186e-06,0.0,0.0,891,0
16203,joshribakoff-sm,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,0
16204,galaxyfeeder,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,0
16205,Sriram27102003,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.0287391667291229e-05,0.0,8.31038337881054e-06,0.0,0.3354416361085817,891,0
16206,rongreen,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.25837329643459633,327,0
16207,leomoreno,0.00027081189405838704,0.00016248713643503222,0.00037913665168174185,8.288090947995899e-05,1.0,9.52378677770258e-06,0.0,0.38810900082576383,401,1
16208,dragosnicolae,0.00029789308346422574,0.0005957861669284515,0.0,0.00011428408463490136,0.34545454545454546,2.7078971585925375e-05,0.0,0.0,955,1
16209,MmdDebian,5.416237881167741e-05,0.00010832475762335481,0.0,2.2489167188648472e-05,1.0,9.824493596341368e-06,0.0,0.0,891,0
16210,CodeMan99,5.416237881167741e-05,0.00010832475762335481,0.0,3.3453194705054156e-05,1.0,9.889639137270467e-06,0.0,0.0,669,0
16211,kalenikaliaksandr,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2343868216521081,1068,0
16212,dman777,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16213,Leone25,2.7081189405838704e-05,5.416237881167741e-05,0.0,9.919346802502934e-06,0.0,8.905718671532182e-06,0.0,0.0,1068,0
16214,jude-don,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.2268364455674074e-06,0.0,8.3556038997291e-06,0.0,0.0,891,1
16215,shockerqt,0.00016248713643503222,0.00016248713643503222,0.00016248713643503222,0.000286592893048692,1.0,1.1531929074625742e-05,0.0,0.34658122918096984,782,1
16216,dimitriylol,8.124356821751611e-05,0.00016248713643503222,0.0,4.95383441658423e-05,1.0,9.630929775109884e-06,0.0,0.0,669,1
16217,thomasrockhu,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,2.4660332194297613e-06,1.0,8.545732837769168e-06,0.0,0.32310062818537394,450,1
16218,zignd,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16219,vitorbaptista,0.00016248713643503222,0.00032497427287006444,0.0,8.606120511425989e-05,0.6666666666666666,1.7242639371799156e-05,0.0,0.0,669,1
16220,SoffitIndia,5.416237881167741e-05,0.00010832475762335481,0.0,7.049721049605628e-06,0.0,1.52933867352932e-05,0.0,0.0,669,0
16221,DanielRamosAcosta,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,4.5351129290774606e-05,0.5,1.5779789136061028e-05,4.914302253116e-07,1.0,782,1
16222,LijieZhang1998,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.6666666666666666,891,0
16223,eukarpov,0.00032497427287006444,0.00027081189405838704,0.00037913665168174185,4.056826088624682e-05,0.42857142857142855,1.0074329318298848e-05,1.0912494743568125e-05,0.39120576332481843,891,1
16224,GMartigny,2.7081189405838704e-05,5.416237881167741e-05,0.0,8.80115788514951e-06,0.0,8.624444041560304e-06,0.0,0.0,669,0
16225,manojsinghrwt,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,819,0
16226,putradimas,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,819,0
16227,BinarySo1o,0.00013540594702919352,5.416237881167741e-05,0.00021664951524670963,1.5098501692343395e-05,1.0,8.697612291123365e-06,0.0,0.3551606430935196,401,1
16228,rossj,0.00021664951524670963,0.00043329903049341926,0.0,8.725448881291968e-05,0.6428571428571429,1.1644922697855488e-05,0.0,0.0,669,1
16229,sky-39,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.9294466506063343e-06,0.0,8.25924935239238e-06,0.0,0.32269520337137175,891,0
16230,jdnichollsc,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3526413825218606,401,0
16231,Falci,0.00018956832584087093,0.00037913665168174185,0.0,6.592929008826049e-05,0.19047619047619047,3.0417999551412767e-05,0.0,0.0,782,1
16232,VictorQueiroz,5.416237881167741e-05,0.00010832475762335481,0.0,1.2009394450857094e-05,1.0,8.778958376085289e-06,0.0,0.0,669,1
16233,sigwyg,0.00027081189405838704,0.00010832475762335481,0.00043329903049341926,5.358302633483549e-05,0.9285714285714286,1.012315070741584e-05,1.8335763599446637e-10,0.3779706608247137,401,1
16234,gtm-nayan,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.114916314881688e-05,0.0,8.916338715411663e-06,0.0,0.0,669,0
16235,tejasmanohar,0.0005957861669284515,0.0005957861669284515,0.0005957861669284515,0.00026438654532358655,0.8076923076923077,2.0651771278245944e-05,4.308338838678976e-08,0.3636315129525385,327,1
16236,josser,0.00013540594702919352,0.00027081189405838704,0.0,3.8960062535734925e-05,1.0,1.0895034832832053e-05,0.0,0.0,669,1
16237,silverkorn,5.416237881167741e-05,0.00010832475762335481,0.0,2.1471597146345336e-05,1.0,9.295690887369257e-06,0.0,0.0,669,1
16238,rscharfer,8.124356821751611e-05,0.00016248713643503222,0.0,4.4338845284201036e-06,0.6666666666666666,1.7634804802524426e-05,0.0,0.0,401,1
16239,lumirlumir,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.4470849879547506e-05,0.0,9.138910870845783e-06,0.0,0.32269520337137175,891,0
16240,tjhosford,0.00021664951524670963,0.00021664951524670963,0.00021664951524670963,6.773571377789825e-05,1.0,9.726254571351044e-06,0.0,0.37718618552136374,327,1
16241,danbeam,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,0
16242,yukulele,8.124356821751611e-05,0.00016248713643503222,0.0,7.065495252564355e-06,0.0,1.0957640318484933e-05,0.0,0.0,891,1
16243,olydis,0.00013540594702919352,0.00027081189405838704,0.0,2.2923693638986314e-05,1.0,9.895635256248737e-06,0.0,0.0,327,1
16244,cspotcode,0.0006770297351459676,0.0008665980609868385,0.00048746140930509667,0.00030737919953551104,0.38095238095238093,4.537560511469433e-05,0.00010717381739044424,0.3296012381205717,891,1
16245,caineio,0.00048746140930509667,0.00032497427287006444,0.0006499485457401289,4.994591125325078e-05,0.4393939393939394,1.2856375877511203e-05,2.489235174212199e-05,0.3516239713128499,1068,1
16246,ryancanulla,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,3.516358298908466e-05,0.0,8.438251600403626e-06,0.0,0.3453518129069856,782,0
16247,yibopi,8.124356821751611e-05,0.00016248713643503222,0.0,7.837000925152223e-05,0.3333333333333333,1.6700026468028496e-05,0.0,0.0,401,1
16248,JasonWoof,0.00013540594702919352,0.00027081189405838704,0.0,6.129281820756248e-05,0.6,2.600294452573723e-05,0.0,0.0,955,1
16249,zizifn,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,1.5117888435471e-08,0.0,8.63476171910153e-06,2.396264273284482e-05,0.2948429523232673,891,1
16250,antonimarek,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.29002127659574467,891,0
16251,italoag,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2896884430654142,1068,0
16252,jmmgr,8.124356821751611e-05,0.00016248713643503222,0.0,3.430626151996643e-05,1.0,9.90590976374784e-06,0.0,0.0,669,1
16253,netanelcyber,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16254,EvanCarroll,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.3412789824227553,327,0
16255,jaysylvester,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.3426173662112622e-06,0.0,8.600740456998996e-06,0.0,0.0,327,0
16256,gXLg,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,956,0
16257,ericrannaud,0.00021664951524670963,0.00016248713643503222,0.00027081189405838704,0.00027218945156464797,0.6,1.1104392961672693e-05,6.13933632508336e-08,0.3621628802975953,782,1
16258,ThaUnknown,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.23621051172301455,782,0
16259,scottstern,5.416237881167741e-05,0.00010832475762335481,0.0,3.0425720643989918e-05,1.0,9.412166438822176e-06,0.0,0.0,669,1
16260,Haroharonai,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.173282545482521e-05,0.0,8.37178834932417e-06,0.0,0.33829734425415736,891,0
16261,complexsplit,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3526413825218606,401,0
16262,xmarkllaneta,2.7081189405838704e-05,5.416237881167741e-05,0.0,5.767788127255394e-06,0.0,8.418814763640875e-06,0.0,0.0,891,0
16263,creisle,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,7.5492508461716975e-06,1.0,8.41076455110761e-06,0.0,0.3392234942757591,401,0
16264,Subbaraman-Sowmya,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,5.767788127255394e-06,0.0,8.418814763640875e-06,1.9229306716909842e-07,1.0,782,1
16265,technics67,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,0
16266,jonchurch,0.00027081189405838704,0.00010832475762335481,0.00043329903049341926,0.00021256610787685054,0.7857142857142857,1.03455042061734e-05,4.8002462326295326e-08,0.3804180970722041,782,1
16267,friesendrywall,8.124356821751611e-05,0.00016248713643503222,0.0,3.5776678918634085e-05,0.6666666666666666,9.23175385906402e-06,0.0,0.0,891,0
16268,ianwremmel,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.22888855305358252,782,1
16269,bmeck,0.010317933163624546,0.00855765585224503,0.012078210475004063,0.0200901009746959,0.161030428769018,0.0009609893721219928,0.0015520511217068285,0.48612597189528495,957,1
16270,jklepatch,0.00043329903049341926,0.00032497427287006444,0.0005416237881167741,0.00010061492634697998,1.0,1.2053841220584407e-05,0.0,0.3994373296603464,401,1
16271,realworld666,8.124356821751611e-05,0.00016248713643503222,0.0,3.4293531625676415e-05,1.0,9.857649091940872e-06,0.0,0.0,1068,1
16272,mxschmitt,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.7599238182237817e-05,0.0,8.495724118440327e-06,0.0,0.33829734425415736,891,0
16273,d0p1ng,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16274,eyedean,5.416237881167741e-05,0.00010832475762335481,0.0,3.086774664880752e-05,0.0,9.219702648720013e-06,0.0,0.0,891,1
16275,EmailDE,2.7081189405838704e-05,5.416237881167741e-05,0.0,3.5119532962909295e-06,0.0,8.380191009476063e-06,0.0,0.0,450,0
16276,littledivy,0.0006770297351459676,0.00048746140930509667,0.0008665980609868385,0.0005207920103848546,0.8676470588235294,1.506371136697762e-05,8.76516142761125e-07,0.41001113016274104,891,1
16277,tomasreimers,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16278,geoffrey-vl,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,958,0
16279,chienandalu,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16280,skadisch,8.124356821751611e-05,0.00016248713643503222,0.0,2.5785008885644988e-05,1.0,9.654794548872904e-06,0.0,0.0,782,1
16281,RyanK1m,5.416237881167741e-05,0.00010832475762335481,0.0,7.050040140439025e-06,0.0,9.988127068902775e-06,0.0,0.0,669,0
16282,Ecostack,0.00013540594702919352,0.00027081189405838704,0.0,2.6088677968619496e-05,0.0,4.441509322675478e-05,0.0,0.0,891,1
16283,guyutongxue,0.00010832475762335481,0.00021664951524670963,0.0,3.525896785256208e-05,0.16666666666666666,2.375986462589497e-05,0.0,0.0,957,1
16284,codewizardTM,0.00029789308346422574,0.00043329903049341926,0.00016248713643503222,4.568140149846741e-05,0.4444444444444444,2.3774465022982753e-05,8.001134987605397e-05,0.36948683889506356,401,1
16285,lukepuplett,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,0
16286,nem035,0.00018956832584087093,0.00016248713643503222,0.00021664951524670963,7.167995459749013e-05,1.0,9.797682267541143e-06,0.0,0.36871719958881133,327,1
16287,dnocentini,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,959,0
16288,hi0310,5.416237881167741e-05,0.00010832475762335481,0.0,8.6936940620334e-06,1.0,9.097742662807887e-06,0.0,0.0,401,1
16289,jadutter,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.3795744247470525e-05,0.0,9.075988045103776e-06,0.0,0.0,891,1
16290,sonickseven,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.6666666666666666,955,0
16291,lattwood,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.26834790140955983,891,0
16292,07Gond,0.00024373070465254833,0.00016248713643503222,0.00032497427287006444,1.4388431657482489e-05,1.0,9.318072832636382e-06,0.0,0.3647408279590035,327,1
16293,matt-kruse,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,8.277400806413515e-08,0.0,8.886519072062462e-06,0.0,0.3028888888888889,450,1
16294,kresna-rev,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,3.3064489341676444e-06,0.0,8.384517431238631e-06,0.0,0.34626425831364477,1068,0
16295,Rxbbit,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,960,0
16296,ishan123456789,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16297,tomquist,0.00013540594702919352,0.00027081189405838704,0.0,4.969606143577048e-05,0.5,1.7453913479417363e-05,0.0,0.0,891,1
16298,matthewkeil,8.124356821751611e-05,0.00016248713643503222,0.0,2.124566874616684e-05,1.0,9.241087967608634e-06,0.0,0.0,891,1
16299,d691maurya,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.7990607451211536e-05,0.0,8.74241672847582e-06,0.0,0.0,327,0
16300,bankexing,5.416237881167741e-05,0.00010832475762335481,0.0,2.1154134732854296e-05,0.0,1.2709887944166821e-05,0.0,0.0,669,1
16301,bobclewell,0.00016248713643503222,0.00010832475762335481,0.00021664951524670963,2.02450149098169e-05,1.0,8.871828748558755e-06,0.0,0.3620089771852009,401,1
16302,assaf-xm,0.00016248713643503222,0.00027081189405838704,5.416237881167741e-05,0.0001533589749605336,0.6,1.5845605362929193e-05,3.9983699535497304e-05,0.3449672243172787,669,1
16303,descholar-ceo,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.8508314819750292e-05,0.0,8.479611632023733e-06,2.3511729993707064e-07,0.2364841418557846,957,1
16304,webhype,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.33445382275002455,955,0
16305,krokofant,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3004739336492891,669,0
16306,vzaidman,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,6.076486189928675e-06,1.0,8.711316310469513e-06,0.0,0.32388375353468146,891,0
16307,nfearnley,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,9.451430888252498e-05,1.0,9.611669236435254e-06,0.0,0.3815896301688177,401,1
16308,jacobheun,5.416237881167741e-05,0.00010832475762335481,0.0,5.9142458689200585e-05,1.0,9.256871687578106e-06,0.0,0.0,401,1
16309,just-boris,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,1.2575129241189291e-05,1.0,8.749937310651594e-06,0.0,0.3464050626477241,539,1
16310,rocifier,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2600591433749881,1068,0
16311,krajuri,5.416237881167741e-05,0.00010832475762335481,0.0,7.0556153082689074e-06,1.0,8.602914048215055e-06,0.0,0.0,669,0
16312,XMB5,0.00016248713643503222,0.00016248713643503222,0.00016248713643503222,1.3550713767992716e-05,1.0,8.797062234580156e-06,0.0,0.3603913273400317,327,0
16313,ahmed-eb,5.416237881167741e-05,0.00010832475762335481,0.0,8.13471505376661e-06,1.0,9.368171683292444e-06,0.0,0.0,669,1
16314,qualitymanifest,0.00032497427287006444,0.00016248713643503222,0.00048746140930509667,0.0002841610218170196,0.8888888888888888,1.1285448588065553e-05,3.232304728248681e-08,0.3822531340269793,782,1
16315,kevinprotoss,5.416237881167741e-05,0.00010832475762335481,0.0,1.752496403542964e-05,1.0,9.835114510711628e-06,0.0,0.0,327,1
16316,doochik,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3316222265472947,450,0
16317,madebr,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16318,JoMC98,8.124356821751611e-05,0.00016248713643503222,0.0,3.186800910460613e-06,1.0,8.995702780314024e-06,0.0,0.0,891,0
16319,DSingh0304,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,955,0
16320,Bastczuak,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16321,ChaseKnowlden,8.124356821751611e-05,0.0,0.00016248713643503222,0.0,0.0,8.123916811091856e-06,0.0,0.2753348011392328,450,1
16322,preco21,8.124356821751611e-05,5.416237881167741e-05,0.00010832475762335481,2.166681248480082e-07,1.0,8.461848272299788e-06,0.0,0.31065527065527065,1068,1
16323,antsmartian,0.006255754752748741,0.006878622109083031,0.00563288739641445,0.008833514396310848,0.22600931677018635,0.0003126931781218249,0.00036812478620172753,0.46811141257684513,401,1
16324,justinvp,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.29002127659574467,891,0
16325,dayblox,5.416237881167741e-05,0.00010832475762335481,0.0,3.062257331030269e-05,1.0,9.687374700316672e-06,0.0,0.0,891,1
16326,Osiris-Team,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,1068,0
16327,reineke-fox,0.00016248713643503222,0.00010832475762335481,0.00021664951524670963,1.7332805464164316e-05,1.0,8.678468556796209e-06,0.0,0.3701993590091803,401,1
16328,adrianx30,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,1.5748195521821775e-05,1.0,8.342889897585286e-06,0.0,0.3667626402604741,401,1
16329,thisalihassan,0.0007582733033634837,0.00043329903049341926,0.0010832475762335481,0.001062009327172735,0.6684210526315789,1.9852973299121947e-05,2.437793303716468e-05,0.3781594206919513,782,1
16330,EduApps-CDG,5.416237881167741e-05,0.00010832475762335481,0.0,0.00017742737606760178,1.0,1.1522781440550607e-05,0.0,0.0,401,1
16331,iplaces,0.00027081189405838704,0.00016248713643503222,0.00037913665168174185,3.6963502702983385e-05,0.7142857142857143,8.915519718881326e-06,3.83412991392444e-09,0.362105151297787,401,1
